State,Title,Source,Format,SizeMB,Updated,Filename,URL
Wisconsin,"Wisconsin Block Group CVAP Data (2023)","US Census Bureau",SHP,1.9,20250701,wi_cvap_2023_bg.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2F2023%2Fshp%2Fwi_cvap_2023_bg.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=53126
Wisconsin,"Wisconsin block group PL 94-171 2010","US Census Bureau",CSV,0.7,20210923,wi_pl2010_bg.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FPL2010%2Fcsv%2Fwi_pl2010_bg.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=29736
Wisconsin,"Wisconsin block group PL 94-171 2020","US Census Bureau",SHP,14.1,20210813,wi_pl2020_bg.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FPL2020%2Fshp%2Fwi_pl2020_bg.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=25809
Wisconsin,"Wisconsin block group PL 94-171 2020","US Census Bureau",CSV,0.7,20210813,wi_pl2020_bg.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FPL2020%2Fcsv%2Fwi_pl2020_bg.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=25809
Wisconsin,"Wisconsin block PL 94-171 2010","US Census Bureau",CSV,14.3,20210923,wi_pl2010_b.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FPL2010%2Fcsv%2Fwi_pl2010_b.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=29737
Wisconsin,"Wisconsin block PL 94-171 2020","US Census Bureau",SHP,196.9,20210813,wi_pl2020_b.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FPL2020%2Fshp%2Fwi_pl2020_b.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=25810
Wisconsin,"Wisconsin block PL 94-171 2020","US Census Bureau",CSV,14.3,20210813,wi_pl2020_b.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FPL2020%2Fcsv%2Fwi_pl2020_b.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=25810
Wisconsin,"Wisconsin block PL 94-171 2020 (by table)","US Census Bureau",SHP,196.9,20210902,wi_pl2020_b.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FPL2020_5FILES%2Fshp%2Fwi_pl2020_b.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=26233
Wisconsin,"Wisconsin Block-Level 2020 Counterfactual Prisoner Adjusted Redistricting Data with Aggregations to State Legislative Districts","Rory Kramer, PhD., Brianna Remster, PhD. & Denise Wilson",CSV,2.8,20221123,wi_counterfactual_prisoner_adj_2020_blocks.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2Fvillanova_counterfactual%2Fwi_counterfactual_prisoner_adj_2020_blocks.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=37470
Wisconsin,"Wisconsin Census Block 2020 Demographic and Housing Characteristic (DHC) Data","US Census Bureau",CSV,6.9,20231221,wi_dhc_2020_b.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FDHC%2Fwi_dhc_2020_b.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=42968
Wisconsin,"Wisconsin Census Place CVAP Data (2020)","US Census Bureau",CSV,0.5,20220329,wi_cvap_2020_place.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fcsv%2F2020%2Fwi_cvap_2020_place.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=35100
Wisconsin,"Wisconsin Census Place CVAP Data (2020)","US Census Bureau",SHP,7.5,20220415,wi_cvap_2020_place.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fshp%2F2020%2Fwi_cvap_2020_place.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=35100
Wisconsin,"Wisconsin Census Place CVAP Data (2021)","US Census Bureau",CSV,0.4,20230215,wi_cvap_2021_place.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fcsv%2F2021%2Fwi_cvap_2021_place.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=38376
Wisconsin,"Wisconsin Census Place CVAP Data (2023)","US Census Bureau",CSV,0.2,20250701,wi_cvap_2023_place.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2F2023%2Fcsv%2Fwi_cvap_2023_place.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=53130
Wisconsin,"Wisconsin Census Place CVAP Data (2023)","US Census Bureau",SHP,0.8,20250701,wi_cvap_2023_place.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2F2023%2Fshp%2Fwi_cvap_2023_place.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=53130
Wisconsin,"Wisconsin Census Tract 2020 Demographic and Housing Characteristic (DHC) Data","US Census Bureau",CSV,0.2,20231221,wi_dhc_2020_t.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FDHC%2Fwi_dhc_2020_t.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=42970
Wisconsin,"Wisconsin Census Tract ACS VAP data (2010)","US Census Bureau",CSV,0.1,20210909,wi_vap_2010_t.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FVAP%2FCSV%2Fwi_vap_2010_t.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=28051
Wisconsin,"Wisconsin Census Tract ACS VAP data (2010)","US Census Bureau",SHP,0.9,20210909,wi_vap_2010_t.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FVAP%2FSHP%2Fwi_vap_2010_t.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=28051
Wisconsin,"Wisconsin Census Tract ACS VAP data (2011)","US Census Bureau",CSV,0.1,20210909,wi_vap_2011_t.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FVAP%2FCSV%2Fwi_vap_2011_t.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=28052
Wisconsin,"Wisconsin Census Tract ACS VAP data (2011)","US Census Bureau",SHP,6.8,20210909,wi_vap_2011_t.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FVAP%2FSHP%2Fwi_vap_2011_t.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=28052
Wisconsin,"Wisconsin Census Tract ACS VAP data (2012)","US Census Bureau",CSV,0.1,20210909,wi_vap_2012_t.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FVAP%2FCSV%2Fwi_vap_2012_t.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=28053
Wisconsin,"Wisconsin Census Tract ACS VAP data (2012)","US Census Bureau",SHP,6.9,20210909,wi_vap_2012_t.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FVAP%2FSHP%2Fwi_vap_2012_t.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=28053
Wisconsin,"Wisconsin Census Tract ACS VAP data (2013)","US Census Bureau",CSV,0.1,20210909,wi_vap_2013_t.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FVAP%2FCSV%2Fwi_vap_2013_t.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=28054
Wisconsin,"Wisconsin Census Tract ACS VAP data (2013)","US Census Bureau",SHP,6.9,20210909,wi_vap_2013_t.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FVAP%2FSHP%2Fwi_vap_2013_t.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=28054
Wisconsin,"Wisconsin Census Tract ACS VAP data (2014)","US Census Bureau",CSV,0.1,20210909,wi_vap_2014_t.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FVAP%2FCSV%2Fwi_vap_2014_t.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=28055
Wisconsin,"Wisconsin Census Tract ACS VAP data (2014)","US Census Bureau",SHP,7,20210909,wi_vap_2014_t.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FVAP%2FSHP%2Fwi_vap_2014_t.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=28055
Wisconsin,"Wisconsin Census Tract ACS VAP data (2015)","US Census Bureau",CSV,0.1,20210909,wi_vap_2015_t.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FVAP%2FCSV%2Fwi_vap_2015_t.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=28056
Wisconsin,"Wisconsin Census Tract ACS VAP data (2015)","US Census Bureau",SHP,7,20210909,wi_vap_2015_t.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FVAP%2FSHP%2Fwi_vap_2015_t.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=28056
Wisconsin,"Wisconsin Census Tract ACS VAP data (2016)","US Census Bureau",CSV,0.1,20210909,wi_vap_2016_t.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FVAP%2FCSV%2Fwi_vap_2016_t.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=28057
Wisconsin,"Wisconsin Census Tract ACS VAP data (2016)","US Census Bureau",SHP,7,20210909,wi_vap_2016_t.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FVAP%2FSHP%2Fwi_vap_2016_t.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=28057
Wisconsin,"Wisconsin Census Tract ACS VAP data (2017)","US Census Bureau",CSV,0.1,20210909,wi_vap_2017_t.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FVAP%2FCSV%2Fwi_vap_2017_t.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=28058
Wisconsin,"Wisconsin Census Tract ACS VAP data (2017)","US Census Bureau",SHP,7.1,20210909,wi_vap_2017_t.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FVAP%2FSHP%2Fwi_vap_2017_t.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=28058
Wisconsin,"Wisconsin Census Tract ACS VAP data (2018)","US Census Bureau",CSV,0.1,20210909,wi_vap_2018_t.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FVAP%2FCSV%2Fwi_vap_2018_t.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=28059
Wisconsin,"Wisconsin Census Tract ACS VAP data (2018)","US Census Bureau",SHP,7.1,20210909,wi_vap_2018_t.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FVAP%2FSHP%2Fwi_vap_2018_t.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=28059
Wisconsin,"Wisconsin Census Tract ACS VAP data (2019)","US Census Bureau",CSV,0.1,20210909,wi_vap_2019_t.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FVAP%2FCSV%2Fwi_vap_2019_t.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=28060
Wisconsin,"Wisconsin Census Tract ACS VAP data (2019)","US Census Bureau",SHP,7.2,20210909,wi_vap_2019_t.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FVAP%2FSHP%2Fwi_vap_2019_t.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=28060
Wisconsin,"Wisconsin census tract ACS5 data (2010)","US Census Bureau",CSV,0.38,20201228,wi_acs5_2010_t.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FACS5%2Fcsv%2Ft_acs5_2010_dem_csv%2Fwi_acs5_2010_t.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=8462
Wisconsin,"Wisconsin census tract ACS5 data (2010)","US Census Bureau",SHP,3.45,20201228,wi_acs5_2010_t.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FACS5%2Fshp%2Ft_acs5_2010_dem_shp%2Fwi_acs5_2010_t.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=8462
Wisconsin,"Wisconsin census tract ACS5 data (2011)","US Census Bureau",CSV,0.38,20201228,wi_acs5_2011_t.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FACS5%2Fcsv%2Ft_acs5_2011_dem_csv%2Fwi_acs5_2011_t.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=8512
Wisconsin,"Wisconsin census tract ACS5 data (2011)","US Census Bureau",SHP,13.88,20201228,wi_acs5_2011_t.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FACS5%2Fshp%2Ft_acs5_2011_dem_shp%2Fwi_acs5_2011_t.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=8512
Wisconsin,"Wisconsin census tract ACS5 data (2012)","US Census Bureau",CSV,0.37,20201228,wi_acs5_2012_t.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FACS5%2Fcsv%2Ft_acs5_2012_dem_csv%2Fwi_acs5_2012_t.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=8562
Wisconsin,"Wisconsin census tract ACS5 data (2012)","US Census Bureau",SHP,13.87,20201228,wi_acs5_2012_t.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FACS5%2Fshp%2Ft_acs5_2012_dem_shp%2Fwi_acs5_2012_t.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=8562
Wisconsin,"Wisconsin census tract ACS5 data (2013)","US Census Bureau",CSV,0.37,20201228,wi_acs5_2013_t.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FACS5%2Fcsv%2Ft_acs5_2013_dem_csv%2Fwi_acs5_2013_t.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=8612
Wisconsin,"Wisconsin census tract ACS5 data (2013)","US Census Bureau",SHP,13.78,20201228,wi_acs5_2013_t.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FACS5%2Fshp%2Ft_acs5_2013_dem_shp%2Fwi_acs5_2013_t.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=8612
Wisconsin,"Wisconsin census tract ACS5 data (2014)","US Census Bureau",CSV,0.37,20201228,wi_acs5_2014_t.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FACS5%2Fcsv%2Ft_acs5_2014_dem_csv%2Fwi_acs5_2014_t.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=8662
Wisconsin,"Wisconsin census tract ACS5 data (2014)","US Census Bureau",SHP,13.89,20201228,wi_acs5_2014_t.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FACS5%2Fshp%2Ft_acs5_2014_dem_shp%2Fwi_acs5_2014_t.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=8662
Wisconsin,"Wisconsin census tract ACS5 data (2015)","US Census Bureau",CSV,0.37,20201228,wi_acs5_2015_t.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FACS5%2Fcsv%2Ft_acs5_2015_dem_csv%2Fwi_acs5_2015_t.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=8712
Wisconsin,"Wisconsin census tract ACS5 data (2015)","US Census Bureau",SHP,13.9,20201228,wi_acs5_2015_t.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FACS5%2Fshp%2Ft_acs5_2015_dem_shp%2Fwi_acs5_2015_t.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=8712
Wisconsin,"Wisconsin census tract ACS5 data (2016)","US Census Bureau",CSV,0.38,20201228,wi_acs5_2016_t.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FACS5%2Fcsv%2Ft_acs5_2016_dem_csv%2Fwi_acs5_2016_t.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=8762
Wisconsin,"Wisconsin census tract ACS5 data (2016)","US Census Bureau",SHP,13.93,20201228,wi_acs5_2016_t.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FACS5%2Fshp%2Ft_acs5_2016_dem_shp%2Fwi_acs5_2016_t.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=8762
Wisconsin,"Wisconsin census tract ACS5 data (2017)","US Census Bureau",CSV,0.38,20201228,wi_acs5_2017_t.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FACS5%2Fcsv%2Ft_acs5_2017_dem_csv%2Fwi_acs5_2017_t.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=8812
Wisconsin,"Wisconsin census tract ACS5 data (2017)","US Census Bureau",SHP,14.09,20201228,wi_acs5_2017_t.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FACS5%2Fshp%2Ft_acs5_2017_dem_shp%2Fwi_acs5_2017_t.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=8812
Wisconsin,"Wisconsin census tract ACS5 data (2018)","US Census Bureau",CSV,0.38,20201228,wi_acs5_2018_t.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FACS5%2Fcsv%2Ft_acs5_2018_dem_csv%2Fwi_acs5_2018_t.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=8862
Wisconsin,"Wisconsin census tract ACS5 data (2018)","US Census Bureau",SHP,14.17,20201228,wi_acs5_2018_t.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FACS5%2Fshp%2Ft_acs5_2018_dem_shp%2Fwi_acs5_2018_t.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=8862
Wisconsin,"Wisconsin census tract ACS5 data (2019)","US Census Bureau",CSV,0.38,20201228,wi_acs5_2019_t.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FACS5%2Fcsv%2Ft_acs5_2019_dem_csv%2Fwi_acs5_2019_t.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=8912
Wisconsin,"Wisconsin census tract ACS5 data (2019)","US Census Bureau",SHP,14.22,20201228,wi_acs5_2019_t.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FACS5%2Fshp%2Ft_acs5_2019_dem_shp%2Fwi_acs5_2019_t.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=8912
Wisconsin,"Wisconsin census tract boundaries (2010)","US Census Bureau",SHP,2.2,20201217,wi_2010_t_bound.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2Fboundaries_2010%2Ft_2010_bound%2Fwi_2010_t_bound.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=1781
Wisconsin,"Wisconsin Census Tract boundaries (2020)","US Census Bureau",SHP,7.5,20210308,wi_t_2020_bound.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FTIGERPL2020%2Ft%2Fwi_t_2020_bound.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=12718
Wisconsin,"Wisconsin census tract CVAP data (2010)","US Census Bureau",SHP,3.6,20210429,wi_cvap_2010_t.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fshp%2Ft_cvap_2010_shp%2Fwi_cvap_2010_t.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=20147
Wisconsin,"Wisconsin census tract CVAP data (2010)","US Census Bureau",CSV,0.5,20210429,wi_cvap_2010_t.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fcsv%2Ft_cvap_2010_csv%2Fwi_cvap_2010_t.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=20147
Wisconsin,"Wisconsin census tract CVAP data (2011)","US Census Bureau",SHP,14,20210429,wi_cvap_2011_t.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fshp%2Ft_cvap_2011_shp%2Fwi_cvap_2011_t.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=20197
Wisconsin,"Wisconsin census tract CVAP data (2011)","US Census Bureau",CSV,0.4,20210429,wi_cvap_2011_t.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fcsv%2Ft_cvap_2011_csv%2Fwi_cvap_2011_t.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=20197
Wisconsin,"Wisconsin census tract CVAP data (2012)","US Census Bureau",SHP,14,20210429,wi_cvap_2012_t.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fshp%2Ft_cvap_2012_shp%2Fwi_cvap_2012_t.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=20252
Wisconsin,"Wisconsin census tract CVAP data (2012)","US Census Bureau",CSV,0.4,20210429,wi_cvap_2012_t.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fcsv%2Ft_cvap_2012_csv%2Fwi_cvap_2012_t.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=20252
Wisconsin,"Wisconsin census tract CVAP data (2013)","US Census Bureau",SHP,13.9,20210429,wi_cvap_2013_t.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fshp%2Ft_cvap_2013_shp%2Fwi_cvap_2013_t.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=20302
Wisconsin,"Wisconsin census tract CVAP data (2013)","US Census Bureau",CSV,0.4,20210429,wi_cvap_2013_t.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fcsv%2Ft_cvap_2013_csv%2Fwi_cvap_2013_t.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=20302
Wisconsin,"Wisconsin census tract CVAP data (2014)","US Census Bureau",SHP,14,20210429,wi_cvap_2014_t.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fshp%2Ft_cvap_2014_shp%2Fwi_cvap_2014_t.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=20352
Wisconsin,"Wisconsin census tract CVAP data (2014)","US Census Bureau",CSV,0.4,20210429,wi_cvap_2014_t.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fcsv%2Ft_cvap_2014_csv%2Fwi_cvap_2014_t.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=20352
Wisconsin,"Wisconsin census tract CVAP data (2015)","US Census Bureau",SHP,14,20210429,wi_cvap_2015_t.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fshp%2Ft_cvap_2015_shp%2Fwi_cvap_2015_t.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=20402
Wisconsin,"Wisconsin census tract CVAP data (2015)","US Census Bureau",CSV,0.4,20210429,wi_cvap_2015_t.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fcsv%2Ft_cvap_2015_csv%2Fwi_cvap_2015_t.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=20402
Wisconsin,"Wisconsin census tract CVAP data (2016)","US Census Bureau",CSV,0.4,20210429,wi_cvap_2016_t.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fcsv%2Ft_cvap_2016_csv%2Fwi_cvap_2016_t.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=20455
Wisconsin,"Wisconsin census tract CVAP data (2016)","US Census Bureau",SHP,14.1,20210429,wi_cvap_2016_t.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fshp%2Ft_cvap_2016_shp%2Fwi_cvap_2016_t.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=20455
Wisconsin,"Wisconsin census tract CVAP data (2017)","US Census Bureau",CSV,0.4,20210429,wi_cvap_2017_t.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fcsv%2Ft_cvap_2017_csv%2Fwi_cvap_2017_t.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=20505
Wisconsin,"Wisconsin census tract CVAP data (2017)","US Census Bureau",SHP,14.2,20210429,wi_cvap_2017_t.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fshp%2Ft_cvap_2017_shp%2Fwi_cvap_2017_t.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=20505
Wisconsin,"Wisconsin census tract CVAP data (2018)","US Census Bureau",CSV,0.4,20210429,wi_cvap_2018_t.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fcsv%2Ft_cvap_2018_csv%2Fwi_cvap_2018_t.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=20555
Wisconsin,"Wisconsin census tract CVAP data (2018)","US Census Bureau",SHP,14.3,20210429,wi_cvap_2018_t.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fshp%2Ft_cvap_2018_shp%2Fwi_cvap_2018_t.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=20555
Wisconsin,"Wisconsin census tract CVAP data (2019)","US Census Bureau",CSV,0.6,20210429,wi_cvap_2019_t.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fcsv%2Ft_cvap_2019_csv%2Fwi_cvap_2019_t.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=20605
Wisconsin,"Wisconsin census tract CVAP data (2019)","US Census Bureau",SHP,14.5,20210429,wi_cvap_2019_t.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fshp%2Ft_cvap_2019_shp%2Fwi_cvap_2019_t.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=20605
Wisconsin,"Wisconsin Census Tract CVAP Data (2020)","US Census Bureau",CSV,0.6,20220329,wi_cvap_2020_t.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fcsv%2F2020%2Fwi_cvap_2020_t.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=35104
Wisconsin,"Wisconsin Census Tract CVAP Data (2020)","US Census Bureau",SHP,14.9,20220415,wi_cvap_2020_t.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fshp%2F2020%2Fwi_cvap_2020_t.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=35104
Wisconsin,"Wisconsin Census Tract CVAP Data (2021)","US Census Bureau",CSV,0.5,20230215,wi_cvap_2021_t.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fcsv%2F2021%2Fwi_cvap_2021_t.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=38377
Wisconsin,"Wisconsin Census Tract CVAP Data (2021)","US Census Bureau",SHP,15,20230215,wi_cvap_2021_t.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fshp%2F2021%2Fwi_cvap_2021_t.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=38377
Wisconsin,"Wisconsin Census Tract CVAP Data (2022)","US Census Bureau",SHP,15.3,20240517,wi_cvap_2022_t.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2F2022%2Fshp%2Fwi_cvap_2022_t.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=47720
